order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_price
44655,14803,865,3,68180.76,26207.58,178334.7
44656,14803,274,2,45493.53,835.05,90152.01
44657,14803,810,1,46393.62,4646.43,41747.19
44658,14803,684,1,24811.38,3490.66,21320.72
44659,14803,897,1,53721.31,3434.64,50286.67
44660,14804,848,2,49254.59,7239.39,91269.79
44661,14804,199,2,54868.54,4908.49,104828.59
44662,14805,836,5,41004.0,6432.91,198587.09
44663,14805,268,2,76721.52,21454.94,131988.1
44664,14805,608,1,20610.16,2184.54,18425.62
44665,14806,754,1,10158.79,1409.91,8748.88
44666,14806,916,2,48367.88,9116.62,87619.14
44667,14806,853,2,36149.24,5191.47,67107.01
44668,14806,2,2,76394.93,21568.87,131220.99
44669,14807,274,1,45493.53,6724.98,38768.55
44670,14808,422,3,36577.78,7614.87,102118.47
44671,14808,78,2,40031.47,9732.63,70330.31
44672,14808,517,2,27837.58,4631.57,51043.59
44673,14808,824,1,26487.37,125.69,26361.68
44674,14808,537,1,53194.66,7353.46,45841.2
44675,14809,294,1,41899.87,75.78,41824.09
44676,14809,590,1,32485.63,589.22,31896.41
44677,14809,41,1,47175.64,3408.76,43766.88
44678,14809,40,2,25898.95,411.45,51386.45
44679,14810,588,1,54592.43,5143.6,49448.83
44680,14810,870,1,11548.78,805.77,10743.01
44681,14810,190,2,31464.71,3682.73,59246.69
44682,14810,383,1,37571.74,2804.62,34767.12
44683,14810,69,3,32929.62,8502.96,90285.9
44684,14811,60,1,71063.14,2971.81,68091.33
44685,14811,104,2,6636.56,1972.48,11300.64
44686,14811,131,3,72766.86,10160.27,208140.31
44687,14812,297,2,9484.23,1941.71,17026.75
44688,14813,804,2,65569.03,18848.86,112289.2
44689,14813,818,3,2517.2,293.48,7258.12
44690,14814,15,1,62755.39,9280.19,53475.2
44691,14814,671,1,65136.28,4196.33,60939.95
44692,14814,518,2,6573.06,198.41,12947.71
44693,14814,739,1,49616.69,2984.69,46632.0
44694,14815,293,1,14013.61,1573.05,12440.56
44695,14815,652,1,44850.32,2545.07,42305.25
44696,14816,799,1,8251.88,371.22,7880.66
44697,14816,847,2,86269.16,11137.32,161401.0
44698,14816,156,4,25532.83,8866.72,93264.6
44699,14816,291,2,65760.73,1350.97,130170.49
44700,14817,945,1,51605.76,5469.63,46136.13
44701,14817,225,2,42762.46,12178.91,73346.01
44702,14818,462,3,42608.45,11931.14,115894.21
44703,14818,780,1,39870.93,3446.88,36424.05
44704,14819,853,1,36149.24,760.54,35388.7
44705,14820,441,1,7558.87,638.42,6920.45
44706,14820,773,1,10661.83,1447.49,9214.34
44707,14820,2,1,76394.93,6080.12,70314.81
44708,14820,910,1,46134.06,2958.59,43175.47
44709,14821,803,1,41338.57,2056.09,39282.48
44710,14821,107,2,63426.1,17953.39,108898.81
44711,14821,67,1,27469.03,3766.7,23702.33
44712,14821,229,1,63465.56,8821.14,54644.42
44713,14822,225,2,42762.46,2193.78,83331.14
44714,14822,432,2,57599.21,3666.87,111531.55
44715,14823,613,3,27972.58,4246.47,79671.27
44716,14823,74,1,25500.32,2184.05,23316.27
44717,14824,987,2,52051.56,11590.44,92512.68
44718,14824,771,4,61602.81,16582.48,229828.76
44719,14824,619,2,36779.95,10868.72,62691.18
44720,14824,441,1,7558.87,117.78,7441.09
44721,14825,662,1,43228.98,318.8,42910.18
44722,14825,808,1,14621.63,745.33,13876.3
44723,14826,814,1,29179.36,3684.23,25495.13
44724,14826,509,1,19248.16,780.43,18467.73
44725,14827,824,3,26487.37,615.04,78847.07
44726,14827,91,1,35131.7,4429.31,30702.39
44727,14828,514,2,45442.73,2549.2,88336.26
44728,14828,156,1,25532.83,1819.21,23713.62
44729,14828,848,1,49254.59,3201.79,46052.8
44730,14829,652,1,44850.32,4989.25,39861.07
44731,14829,176,2,4905.76,127.65,9683.87
44732,14829,824,3,26487.37,5944.34,73517.77
44733,14829,577,5,28640.16,18031.22,125169.58
44734,14829,238,1,54878.07,6437.13,48440.94
44735,14830,479,3,1432.07,514.32,3781.89
44736,14830,433,1,47430.05,1699.26,45730.79
44737,14830,936,2,23282.26,5090.72,41473.8
44738,14831,298,2,64159.18,17401.13,110917.23
44739,14831,820,1,41957.83,1009.29,40948.54
44740,14831,901,1,49064.78,3899.53,45165.25
44741,14831,918,2,12904.52,486.05,25322.99
44742,14832,777,3,35950.07,10477.6,97372.61
44743,14832,830,1,2181.3,142.39,2038.91
44744,14832,444,2,12023.01,3327.74,20718.28
44745,14832,3,3,43470.0,1135.74,129274.26
44746,14833,698,3,36376.6,2584.0,106545.8
44747,14833,743,1,22075.79,3033.6,19042.19
44748,14833,658,1,17062.2,252.16,16810.04
44749,14833,517,2,27837.58,5839.8,49835.36
44750,14833,191,2,45798.67,6563.95,85033.39
44751,14834,651,2,58787.12,12786.72,104787.52
44752,14834,52,2,25266.25,378.36,50154.14
44753,14834,69,4,32929.62,3245.83,128472.65
44754,14835,991,1,16315.12,927.43,15387.69
44755,14835,386,2,42200.89,5755.65,78646.13
44756,14836,901,1,49064.78,6510.98,42553.8
44757,14836,461,1,57237.0,3237.71,53999.29
44758,14836,603,2,3198.92,923.5,5474.34
44759,14836,744,2,10738.22,1831.67,19644.77
44760,14837,9,1,61804.18,6750.96,55053.22
44761,14837,552,2,36436.81,3145.28,69728.34
44762,14838,274,3,45493.53,12285.94,124194.65
44763,14838,901,1,49064.78,4865.16,44199.62
44764,14839,775,1,19621.3,544.44,19076.86
44765,14839,930,2,39320.83,771.32,77870.34
44766,14839,826,3,33595.75,9761.76,91025.49
44767,14839,255,1,58340.7,5763.33,52577.37
44768,14839,886,2,49335.18,5257.75,93412.61
44769,14840,928,1,87525.69,8403.46,79122.23
44770,14841,991,2,16315.12,1068.6,31561.64
44771,14841,571,1,7669.53,1150.18,6519.35
44772,14841,233,2,11531.39,2943.35,20119.43
44773,14841,948,2,22542.75,4371.36,40714.14
44774,14841,489,1,36153.44,1618.34,34535.1
44775,14842,68,2,60685.6,1074.72,120296.48
44776,14842,933,2,33858.42,8277.15,59439.69
44777,14842,925,2,33314.72,1042.56,65586.88
44778,14842,47,2,33493.63,2898.45,64088.81
44779,14843,317,3,50741.29,3454.46,148769.41
44780,14843,506,2,48220.73,2772.5,93668.96
44781,14844,691,2,58470.91,2057.26,114884.56
44782,14844,69,1,32929.62,3492.14,29437.48
44783,14844,441,1,7558.87,301.8,7257.07
44784,14844,523,1,19573.08,574.05,18999.03
44785,14844,798,4,52611.13,31179.28,179265.24
44786,14845,362,3,32081.22,10843.24,85400.42
44787,14845,882,1,8514.18,812.57,7701.61
44788,14846,362,2,32081.22,6126.35,58036.09
44789,14846,404,2,5281.85,32.88,10530.82
44790,14846,793,1,15883.19,760.29,15122.9
44791,14846,14,1,25186.17,255.26,24930.91
44792,14846,883,4,70912.74,33945.65,249705.31
44793,14847,431,4,8289.77,692.28,32466.8
44794,14847,779,2,52000.66,5443.99,98557.33
44795,14847,506,3,48220.73,3504.15,141158.04
44796,14847,147,1,18186.11,1604.5,16581.61
44797,14848,665,2,10591.49,2732.82,18450.16
44798,14849,385,3,51195.51,14540.26,139046.27
44799,14849,825,2,43980.64,11813.31,76147.97
44800,14850,708,1,27271.15,2389.31,24881.84
44801,14850,694,1,75656.77,6253.14,69403.63
44802,14850,565,1,52005.48,2922.17,49083.31
44803,14850,46,1,46849.91,4055.12,42794.79
44804,14851,11,2,32813.85,4833.65,60794.05
44805,14851,953,3,12070.59,2004.8,34206.97
44806,14851,777,4,35950.07,15871.89,127928.39
44807,14851,143,3,57065.25,14168.01,157027.74
44808,14851,117,3,34750.87,5685.14,98567.47
44809,14852,566,1,53985.24,2088.05,51897.19
44810,14852,541,1,38960.03,5788.8,33171.23
44811,14852,904,1,59389.18,6007.16,53382.02
44812,14852,472,1,18311.33,1526.76,16784.57
44813,14852,968,1,83807.16,8107.08,75700.08
44814,14853,102,1,41669.88,1032.73,40637.15
44815,14853,341,2,11306.84,1868.75,20744.93
44816,14854,662,1,43228.98,5162.41,38066.57
44817,14854,97,1,6899.98,671.26,6228.72
44818,14854,41,1,47175.64,567.32,46608.32
44819,14854,73,1,2096.83,228.97,1867.86
44820,14855,541,2,38960.03,5445.45,72474.61
44821,14856,713,1,39163.32,2658.44,36504.88
44822,14856,147,1,18186.11,2280.74,15905.37
44823,14856,89,1,61030.45,6054.76,54975.69
44824,14856,552,3,36436.81,4846.28,104464.15
44825,14857,830,2,2181.3,122.42,4240.18
44826,14857,816,2,45705.64,9269.35,82141.93
44827,14857,666,1,36905.93,3246.03,33659.9
44828,14857,364,1,24544.71,1343.13,23201.58
44829,14858,266,1,9890.24,1432.14,8458.1
44830,14858,199,5,54868.54,9959.78,264382.92
44831,14858,797,1,59017.62,2419.34,56598.28
44832,14858,250,1,38589.27,5074.65,33514.62
44833,14859,432,2,57599.21,10515.56,104682.86
44834,14859,916,1,48367.88,5654.21,42713.67
44835,14859,824,4,26487.37,12205.68,93743.8
44836,14859,214,3,17174.56,4160.75,47362.93
44837,14859,433,1,47430.05,4926.57,42503.48
44838,14860,362,4,32081.22,10332.38,117992.5
44839,14860,902,2,32965.09,4091.45,61838.73
44840,14861,740,1,38333.46,4124.73,34208.73
44841,14861,116,1,84644.25,4327.27,80316.98
44842,14861,589,5,60461.14,3521.99,298783.71
44843,14862,660,2,24698.97,1840.89,47557.05
44844,14863,93,1,20754.97,1527.31,19227.66
44845,14864,482,1,55752.77,791.6,54961.17
44846,14864,195,1,80598.63,12050.28,68548.35
44847,14865,861,1,71207.64,2129.37,69078.27
44848,14865,836,1,41004.0,1227.38,39776.62
44849,14865,534,1,3962.65,114.52,3848.13
44850,14866,296,1,34627.87,2727.04,31900.83
44851,14867,703,1,52335.37,7352.54,44982.83
44852,14868,829,1,37550.24,1890.13,35660.11
44853,14868,879,4,2467.19,659.16,9209.6
44854,14869,144,1,40469.54,895.05,39574.49
44855,14869,634,2,39143.06,3393.91,74892.21
44856,14869,540,2,30838.19,6406.71,55269.67
44857,14869,483,2,81445.06,12316.45,150573.67
44858,14869,203,1,20625.03,2729.09,17895.94
44859,14870,479,2,1432.07,178.24,2685.9
44860,14870,137,2,55784.74,114.69,111454.79
44861,14871,938,1,41472.77,5455.26,36017.51
44862,14871,81,1,9114.31,1097.97,8016.34
44863,14871,879,1,2467.19,176.53,2290.66
44864,14871,533,4,44395.31,10976.3,166604.94
44865,14872,929,1,38049.95,1702.23,36347.72
44866,14872,176,3,4905.76,1806.72,12910.56
44867,14872,221,1,9501.02,1313.92,8187.1
44868,14872,683,1,8952.14,0.09,8952.05
44869,14872,877,2,30569.83,2349.25,58790.41
44870,14873,929,1,38049.95,1367.32,36682.63
44871,14873,106,1,46627.58,2448.84,44178.74
44872,14873,73,1,2096.83,48.38,2048.45
44873,14873,819,1,46497.58,3535.3,42962.28
44874,14874,124,2,32253.1,2400.53,62105.67
44875,14874,150,1,22962.33,1793.34,21168.99
44876,14874,818,1,2517.2,279.49,2237.71
44877,14874,947,3,9686.7,1516.54,27543.56
44878,14874,343,1,2521.22,96.65,2424.57
44879,14875,214,1,17174.56,1423.7,15750.86
44880,14875,76,1,24691.22,1418.64,23272.58
44881,14875,237,3,17431.72,4332.78,47962.38
44882,14875,193,1,87985.05,4677.99,83307.06
44883,14876,338,3,16072.81,6432.38,41786.05
44884,14876,665,1,10591.49,464.61,10126.88
44885,14876,182,2,3021.26,302.55,5739.97
44886,14877,91,2,35131.7,7936.87,62326.53
44887,14877,525,1,64720.45,362.88,64357.57
44888,14877,439,1,45327.89,939.44,44388.45
44889,14877,416,3,13743.31,5970.63,35259.3
44890,14878,966,2,45203.42,8066.12,82340.72
44891,14878,988,2,39079.27,3108.33,75050.21
44892,14878,625,4,60670.26,10935.42,231745.62
44893,14879,947,1,9686.7,905.77,8780.93
44894,14879,596,1,18491.15,1698.95,16792.2
44895,14879,404,4,5281.85,2692.47,18434.93
44896,14880,802,1,14817.63,1176.14,13641.49
44897,14880,114,2,12647.54,3576.34,21718.74
44898,14880,956,1,39326.14,3524.74,35801.4
44899,14880,299,1,40394.77,5215.27,35179.5
44900,14881,762,1,4852.55,525.82,4326.73
44901,14882,344,2,4082.01,429.22,7734.8
44902,14882,115,1,15951.35,1241.62,14709.73
44903,14882,34,2,54888.32,2009.11,107767.53
44904,14882,475,1,22537.66,3177.23,19360.43
44905,14882,161,2,47382.51,11784.86,82980.16
44906,14883,534,1,3962.65,464.16,3498.49
44907,14883,535,1,41797.84,4937.44,36860.4
44908,14883,422,1,36577.78,3275.8,33301.98
44909,14884,518,1,6573.06,229.24,6343.82
44910,14884,150,2,22962.33,185.98,45738.68
44911,14885,13,2,701.82,20.54,1383.1
44912,14885,52,1,25266.25,481.41,24784.84
44913,14885,601,1,24592.61,1864.93,22727.68
44914,14886,766,2,48070.39,14272.01,81868.77
44915,14886,439,1,45327.89,5200.62,40127.27
44916,14886,625,2,60670.26,15093.23,106247.29
44917,14886,723,2,17748.2,1922.87,33573.53
44918,14886,281,2,4708.56,340.42,9076.7
44919,14887,404,1,5281.85,395.8,4886.05
44920,14887,509,1,19248.16,2200.7,17047.46
44921,14887,273,1,58733.95,5496.78,53237.17
44922,14887,32,1,9567.55,305.46,9262.09
44923,14888,107,4,63426.1,25594.62,228109.78
44924,14888,455,5,27450.46,10263.06,126989.24
44925,14888,862,1,57732.85,5181.39,52551.46
44926,14888,929,1,38049.95,2856.31,35193.64
44927,14888,362,3,32081.22,10055.38,86188.28
44928,14889,587,2,38685.73,7794.76,69576.7
44929,14889,649,2,52465.73,13128.41,91803.05
44930,14889,590,3,32485.63,3619.88,93837.01
44931,14890,324,2,65084.11,13945.17,116223.05
44932,14890,792,1,41133.39,5866.27,35267.12
44933,14890,976,1,58220.65,7273.56,50947.09
44934,14891,74,2,25500.32,2833.97,48166.67
44935,14892,276,1,39861.23,1877.25,37983.98
44936,14892,439,2,45327.89,8542.59,82113.19
44937,14893,52,1,25266.25,3773.98,21492.27
44938,14893,309,2,19179.39,313.58,38045.2
44939,14893,665,1,10591.49,758.13,9833.36
44940,14893,47,2,33493.63,9946.89,57040.37
44941,14894,765,2,25081.25,3480.77,46681.73
44942,14894,56,2,9324.88,2728.06,15921.7
44943,14895,950,3,4878.32,1287.51,13347.45
44944,14895,984,3,37563.24,6117.97,106571.75
44945,14895,736,1,77186.9,6862.86,70324.04
44946,14896,79,1,21745.39,701.77,21043.62
44947,14897,970,1,22703.56,2337.71,20365.85
44948,14897,52,4,25266.25,8694.88,92370.12
44949,14897,517,1,27837.58,3364.64,24472.94
44950,14897,84,4,12692.83,5506.92,45264.4
44951,14897,109,1,18503.86,2382.71,16121.15
44952,14898,783,1,37236.78,2310.39,34926.39
44953,14898,697,5,21254.69,14421.2,91852.25
44954,14898,827,3,29873.51,6927.48,82693.05
44955,14898,186,1,63029.09,881.74,62147.35
44956,14899,871,2,12164.93,2331.12,21998.74
44957,14899,201,1,26322.63,3947.53,22375.1
44958,14899,236,1,16682.99,1144.8,15538.19
44959,14899,574,1,8147.88,506.21,7641.67
44960,14899,825,2,43980.64,5032.34,82928.94
44961,14900,815,2,36440.07,2198.68,70681.46
44962,14900,41,2,47175.64,10901.26,83450.02
44963,14900,830,4,2181.3,702.46,8022.74
44964,14900,862,2,57732.85,1072.6,114393.1
44965,14900,369,1,2821.27,173.7,2647.57
44966,14901,148,2,66194.71,2085.67,130303.75
44967,14901,690,1,46984.08,6955.4,40028.68
44968,14901,662,1,43228.98,775.93,42453.05
44969,14901,26,3,8943.08,270.5,26558.74
44970,14901,989,3,20210.29,3728.61,56902.26
44971,14902,730,1,6687.12,530.71,6156.41
44972,14903,920,3,34221.06,1635.52,101027.66
44973,14904,91,1,35131.7,699.52,34432.18
44974,14904,882,1,8514.18,681.4,7832.78
44975,14904,344,1,4082.01,18.18,4063.83
44976,14904,214,1,17174.56,1655.89,15518.67
44977,14904,805,1,29663.21,4270.85,25392.36
44978,14905,491,1,51840.67,1800.4,50040.27
44979,14905,815,1,36440.07,3559.68,32880.39
44980,14906,9,3,61804.18,26201.06,159211.48
44981,14907,223,1,8494.22,699.94,7794.28
44982,14907,566,2,53985.24,13863.46,94107.02
44983,14907,771,1,61602.81,4714.37,56888.44
44984,14908,643,2,15747.23,177.82,31316.64
44985,14909,505,3,19424.05,3934.16,54337.99
44986,14909,525,1,64720.45,3103.63,61616.82
44987,14909,591,1,23915.96,3141.64,20774.32
44988,14909,534,1,3962.65,354.96,3607.69
44989,14910,97,1,6899.98,655.3,6244.68
44990,14910,28,1,16204.3,1074.36,15129.94
44991,14911,362,2,32081.22,8185.8,55976.64
44992,14911,144,1,40469.54,1280.04,39189.5
44993,14912,919,1,36511.72,2760.76,33750.96
44994,14913,684,1,24811.38,2278.05,22533.33
44995,14913,381,1,8616.27,1060.7,7555.57
44996,14913,366,4,16256.65,7305.58,57721.02
44997,14913,729,2,50404.4,1918.61,98890.19
44998,14914,453,1,16365.34,2420.73,13944.61
44999,14914,189,1,20527.13,1515.9,19011.23
45000,14914,574,3,8147.88,3061.78,21381.86
45001,14914,875,2,42404.31,1846.44,82962.18
45002,14915,871,5,12164.93,6028.2,54796.45
45003,14915,64,1,12866.2,1715.3,11150.9
45004,14915,984,2,37563.24,9697.27,65429.21
45005,14915,122,2,61466.27,6278.88,116653.66
45006,14916,483,1,81445.06,7716.56,73728.5
45007,14916,441,1,7558.87,927.64,6631.23
45008,14916,589,2,60461.14,3512.57,117409.71
45009,14917,839,1,27297.72,3665.4,23632.32
45010,14917,684,1,24811.38,3173.36,21638.02
45011,14917,603,3,3198.92,386.5,9210.26
45012,14918,994,1,55468.6,1430.96,54037.64
45013,14919,208,1,53391.84,4082.88,49308.96
45014,14919,734,1,4017.31,351.37,3665.94
45015,14919,928,1,87525.69,1149.56,86376.13
45016,14919,435,1,46351.04,5127.79,41223.25
45017,14920,834,3,10608.23,4483.43,27341.26
45018,14920,831,3,72426.36,25086.71,192192.37
45019,14920,119,1,62460.8,2601.96,59858.84
45020,14920,678,1,49387.32,1322.39,48064.93
45021,14920,156,2,25532.83,6726.01,44339.65
45022,14921,176,2,4905.76,682.61,9128.91
45023,14922,245,1,22158.81,2508.45,19650.36
45024,14922,193,1,87985.05,12705.27,75279.78
45025,14922,324,1,65084.11,4852.91,60231.2
45026,14922,97,1,6899.98,868.01,6031.97
45027,14923,871,1,12164.93,831.25,11333.68
45028,14923,518,1,6573.06,578.53,5994.53
45029,14923,54,2,83257.08,6035.0,160479.16
45030,14923,875,3,42404.31,7703.68,119509.25
45031,14923,847,1,86269.16,3891.66,82377.5
45032,14924,75,4,9316.09,4023.58,33240.78
45033,14924,441,2,7558.87,1140.16,13977.58
45034,14924,471,4,70785.9,31559.16,251584.44
45035,14925,501,1,7509.52,635.34,6874.18
45036,14925,526,1,9515.72,270.4,9245.32
45037,14925,9,1,61804.18,107.62,61696.56
45038,14925,77,1,55961.89,6925.98,49035.91
45039,14926,225,1,42762.46,3095.35,39667.11
45040,14926,150,1,22962.33,2805.92,20156.41
45041,14926,818,1,2517.2,51.16,2466.04
45042,14926,187,1,11139.84,217.73,10922.11
45043,14926,470,1,36050.61,2012.56,34038.05
45044,14927,909,1,56420.47,1809.24,54611.23
45045,14927,711,4,71833.53,31931.27,255402.85
45046,14927,480,1,4003.79,296.83,3706.96
45047,14928,97,1,6899.98,807.0,6092.98
45048,14929,878,1,81467.72,5935.15,75532.57
45049,14929,14,1,25186.17,2971.01,22215.16
45050,14929,344,2,4082.01,464.32,7699.7
45051,14929,431,1,8289.77,324.65,7965.12
45052,14929,268,2,76721.52,8154.85,145288.19
45053,14930,962,1,27001.15,3927.14,23074.01
45054,14930,869,2,27599.74,819.57,54379.91
45055,14930,21,1,16665.28,1845.04,14820.24
45056,14931,966,3,45203.42,9134.39,126475.87
45057,14932,137,1,55784.74,5683.42,50101.32
45058,14932,146,1,9172.39,1155.22,8017.17
45059,14932,752,3,41334.32,1060.75,122942.21
45060,14933,187,1,11139.84,1376.05,9763.79
45061,14933,574,2,8147.88,2355.94,13939.82
45062,14933,879,1,2467.19,365.42,2101.77
45063,14933,129,1,55203.8,6538.52,48665.28
45064,14933,378,2,64060.45,11463.2,116657.7
45065,14934,638,1,48836.11,1775.72,47060.39
45066,14935,277,2,42196.84,3369.54,81024.14
45067,14936,864,1,10440.99,198.03,10242.96
45068,14936,791,1,64416.91,9160.74,55256.17
45069,14937,365,1,21560.8,309.52,21251.28
45070,14937,877,1,30569.83,925.33,29644.5
45071,14937,166,2,33798.55,3106.61,64490.49
45072,14937,950,1,4878.32,449.63,4428.69
45073,14938,283,2,68428.94,5516.7,131341.18
45074,14938,451,1,17488.8,1339.38,16149.42
45075,14938,991,2,16315.12,137.46,32492.78
45076,14939,86,1,55528.31,1703.94,53824.37
45077,14940,353,1,44608.27,963.19,43645.08
45078,14940,552,2,36436.81,8306.81,64566.81
45079,14940,57,2,54715.65,13252.08,96179.22
45080,14940,582,1,53679.83,2707.85,50971.98
45081,14941,14,1,25186.17,2818.23,22367.94
45082,14942,523,1,19573.08,1409.79,18163.29
45083,14943,582,1,53679.83,4470.88,49208.95
45084,14943,26,4,8943.08,1650.08,34122.24
45085,14943,74,1,25500.32,1848.0,23652.32
45086,14943,185,1,48632.58,5897.66,42734.92
45087,14944,233,1,11531.39,568.62,10962.77
45088,14944,276,1,39861.23,4456.92,35404.31
45089,14944,131,1,72766.86,2659.68,70107.18
45090,14945,484,1,62844.55,2970.15,59874.4
45091,14945,722,1,26197.06,3271.71,22925.35
45092,14946,862,1,57732.85,8072.31,49660.54
45093,14946,309,4,19179.39,424.55,76293.01
45094,14947,433,1,47430.05,1246.27,46183.78
45095,14947,137,5,55784.74,21753.37,257170.33
45096,14947,103,2,1932.01,526.38,3337.64
45097,14947,310,3,56308.84,3733.98,165192.54
45098,14947,61,1,55328.05,4083.55,51244.5
45099,14948,716,2,37907.5,11112.27,64702.73
45100,14948,544,1,60516.54,2033.21,58483.33
45101,14948,394,2,42580.81,9329.17,75832.45
45102,14948,855,1,50092.69,6325.15,43767.54
45103,14949,839,2,27297.72,6758.77,47836.67
45104,14949,378,1,64060.45,6345.53,57714.92
45105,14949,696,1,58183.71,8239.3,49944.41
45106,14949,416,1,13743.31,1927.16,11816.15
45107,14949,324,3,65084.11,5018.16,190234.17
45108,14950,480,1,4003.79,314.69,3689.1
45109,14950,755,2,18693.1,4052.73,33333.47
45110,14951,46,1,46849.91,5967.48,40882.43
45111,14951,257,4,53480.09,14015.43,199904.93
45112,14951,916,1,48367.88,5325.8,43042.08
45113,14952,14,1,25186.17,1034.81,24151.36
45114,14952,828,2,46908.89,9924.2,83893.58
45115,14953,176,1,4905.76,657.4,4248.36
45116,14953,266,1,9890.24,242.87,9647.37
45117,14953,88,1,47049.95,4899.3,42150.65
45118,14953,744,1,10738.22,578.16,10160.06
45119,14953,953,3,12070.59,2345.92,33865.85
45120,14954,98,1,53476.38,5510.25,47966.13
45121,14954,151,1,14069.72,1422.49,12647.23
45122,14954,390,3,58992.99,21791.45,155187.52
45123,14954,329,1,53518.66,302.1,53216.56
45124,14954,723,3,17748.2,500.13,52744.47
45125,14955,990,2,16191.64,4409.04,27974.24
45126,14955,283,3,68428.94,10035.68,195251.14
45127,14956,159,1,47345.28,4273.3,43071.98
45128,14956,824,3,26487.37,1616.71,77845.4
45129,14956,481,1,31339.95,961.63,30378.32
45130,14956,49,2,52319.21,10895.09,93743.33
45131,14956,934,3,13975.94,5191.93,36735.89
45132,14957,581,2,43359.64,9590.23,77129.05
45133,14957,359,2,33738.98,8576.8,58901.16
45134,14957,106,1,46627.58,5112.28,41515.3
45135,14957,107,1,63426.1,2004.02,61422.08
45136,14957,934,1,13975.94,2076.8,11899.14
45137,14958,321,1,64212.74,2346.74,61866.0
45138,14958,712,1,7038.7,964.7,6074.0
45139,14958,788,1,33404.53,3747.54,29656.99
45140,14959,816,2,45705.64,11824.76,79586.52
45141,14959,798,1,52611.13,244.96,52366.17
45142,14960,916,1,48367.88,5166.58,43201.3
45143,14960,824,1,26487.37,3170.0,23317.37
45144,14961,79,1,21745.39,2955.43,18789.96
45145,14962,168,2,28085.21,5669.85,50500.57
45146,14962,324,5,65084.11,16559.14,308861.41
45147,14962,63,2,19746.23,5389.28,34103.18
45148,14962,846,1,21886.79,198.7,21688.09
45149,14962,177,2,55232.52,4037.69,106427.35
45150,14963,848,1,49254.59,56.78,49197.81
45151,14963,74,1,25500.32,2663.57,22836.75
45152,14963,636,4,27784.14,7132.52,104004.04
45153,14963,22,1,18377.28,956.89,17420.39
45154,14964,630,5,40797.26,21641.63,182344.67
45155,14964,649,1,52465.73,6215.09,46250.64
45156,14964,574,3,8147.88,1179.31,23264.33
45157,14964,532,1,60027.29,887.42,59139.87
45158,14965,871,2,12164.93,2822.81,21507.05
45159,14965,433,1,47430.05,4126.62,43303.43
45160,14965,596,2,18491.15,3010.41,33971.89
45161,14965,76,1,24691.22,1057.98,23633.24
45162,14966,172,2,47976.13,12978.3,82973.96
45163,14966,695,1,36339.69,3247.12,33092.57
45164,14966,990,1,16191.64,2245.72,13945.92
45165,14967,607,1,4401.63,37.64,4363.99
45166,14967,895,1,50367.0,7404.45,42962.55
45167,14967,17,1,4965.02,242.18,4722.84
45168,14968,35,2,27954.63,5029.29,50879.97
45169,14968,273,1,58733.95,8257.48,50476.47
45170,14968,412,2,30381.43,7670.82,53092.04
45171,14968,942,1,17804.14,2030.1,15774.04
45172,14969,972,1,30308.67,956.69,29351.98
45173,14970,670,1,52206.68,720.53,51486.15
45174,14970,880,1,60788.79,6753.76,54035.03
45175,14971,273,3,58733.95,1367.77,174834.08
45176,14971,865,5,68180.76,31266.18,309637.62
45177,14972,115,1,15951.35,338.51,15612.84
45178,14972,681,1,68806.9,1472.97,67333.93
45179,14972,22,1,18377.28,1538.81,16838.47
45180,14972,809,1,52993.46,3851.71,49141.75
45181,14972,190,2,31464.71,7224.4,55705.02
45182,14973,112,2,32609.05,2173.06,63045.04
45183,14973,834,1,10608.23,540.85,10067.38
45184,14973,88,2,47049.95,3050.55,91049.35
45185,14973,686,2,1171.85,20.12,2323.58
45186,14974,116,1,84644.25,9928.76,74715.49
45187,14974,882,3,8514.18,2942.83,22599.71
45188,14975,909,1,56420.47,4939.98,51480.49
45189,14975,815,2,36440.07,5669.97,67210.17
45190,14975,176,2,4905.76,372.52,9439.0
45191,14975,541,1,38960.03,558.05,38401.98
45192,14976,955,2,69437.7,11892.55,126982.85
45193,14976,133,4,12468.39,3667.65,46205.91
45194,14977,590,1,32485.63,1400.28,31085.35
45195,14977,766,1,48070.39,1901.32,46169.07
45196,14977,89,2,61030.45,13497.15,108563.75
45197,14978,784,1,66280.45,4542.97,61737.48
45198,14978,970,3,22703.56,658.7,67451.98
45199,14979,532,2,60027.29,12985.61,107068.97
45200,14979,518,4,6573.06,2044.52,24247.72
45201,14979,438,3,62279.76,2820.99,184018.29
45202,14980,144,3,40469.54,7539.18,113869.44
45203,14981,891,1,31788.05,369.16,31418.89
45204,14981,479,1,1432.07,48.66,1383.41
45205,14981,779,2,52000.66,12957.49,91043.83
45206,14981,409,3,61954.7,9282.52,176581.58
45207,14982,200,2,26990.4,1614.93,52365.87
45208,14982,913,1,29739.74,4064.64,25675.1
45209,14982,376,2,63521.81,13107.2,113936.42
45210,14983,378,1,64060.45,6139.81,57920.64
45211,14983,717,1,79658.52,1602.92,78055.6
45212,14984,607,3,4401.63,56.14,13148.75
45213,14984,916,1,48367.88,386.8,47981.08
45214,14985,412,1,30381.43,2257.41,28124.02
45215,14985,994,1,55468.6,2130.4,53338.2
45216,14985,934,1,13975.94,1918.25,12057.69
45217,14985,849,1,69886.49,5188.32,64698.17
45218,14986,314,2,18663.84,1343.4,35984.28
